ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
230900145,2023/01/10 10:27:00+00,300 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.04853295,-76.15107612442631,1,25
231300172,2023/01/10 10:28:00+00,200 GENESEE PK DR,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,10,43.0482071,-76.1096112,1,25
231300173,2023/01/10 10:28:00+00,200 GENESEE PK DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.0482071,-76.1096112,1,60
230900146,2023/01/10 10:30:00+00,100 WASHINGTON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,10,43.0493828,-76.1518326,1,25
230900147,2023/01/10 10:30:00+00,100 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,10,43.0493828,-76.1518326,1,25
230700079,2023/01/10 10:34:00+00,500 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.0451138,-76.1511173,1,25
230900148,2023/01/10 10:37:00+00,200 BANK ALLEY,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.048555,-76.15158,1,25
230900149,2023/01/10 10:37:00+00,200 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.048555,-76.15158,1,25
230700080,2023/01/10 10:38:00+00,400 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
230700081,2023/01/10 10:38:00+00,400 WARREN ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Tuesday,10,43.046903,-76.150912,1,25
230900150,2023/01/10 10:38:00+00,200 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.048555,-76.15158,1,25
230700082,2023/01/10 10:39:00+00,400 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
230900151,2023/01/10 10:39:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,10,43.048555,-76.15158,1,25
230900152,2023/01/10 10:40:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Fourth Notice,Tuesday,10,43.048555,-76.15158,1,25
23500207,2023/01/10 10:42:00+00,200 LEXINGTON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.047029,-76.121232,1,25
23500206,2023/01/10 10:42:00+00,200 LEXINGTON AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Tuesday,10,43.047029,-76.121232,1,100
23500208,2023/01/10 10:42:00+00,200 LEXINGTON AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.047029,-76.121232,1,25
23500209,2023/01/10 10:44:00+00,200 LEXINGTON AVE,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.047029,-76.121232,1,25
231500239,2023/01/10 10:49:00+00,400 PROSPECT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Fourth Notice,Tuesday,10,43.057007,-76.150178,1,25
231300176,2023/01/10 10:51:00+00,800 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,10,43.0421053,-76.1324459,1,25
231500242,2023/01/10 11:05:00+00,100 GREEN ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,11,43.053566,-76.141259,1,25
231500240,2023/01/10 11:02:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.053566,-76.141259,1,60
231500241,2023/01/10 11:04:00+00,100 GREEN ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Tuesday,11,43.053566,-76.141259,1,25
231500243,2023/01/10 11:07:00+00,100 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.053566,-76.141259,1,60
231300177,2023/01/10 11:08:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.046165,-76.130835,1,60
23500221,2023/01/10 11:18:00+00,800 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,11,43.036408,-76.124493,1,60
23500222,2023/01/10 11:18:00+00,800 ACKERMAN AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,11,43.036408,-76.124493,1,60
231300178,2023/01/10 11:18:00+00,200 LEXINGTON AVE,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Tuesday,11,43.047029,-76.121232,1,25
23500223,2023/01/10 11:24:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
231300179,2023/01/10 11:18:00+00,200 LEXINGTON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,11,43.047029,-76.121232,1,25
23500224,2023/01/10 11:26:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
23500227,2023/01/10 11:30:00+00,700 COMSTOCK AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
23500225,2023/01/10 11:26:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Tuesday,11,43.039224,-76.130184,1,25
23500226,2023/01/10 11:27:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
23500228,2023/01/10 11:32:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
23500229,2023/01/10 11:33:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.039224,-76.130184,1,25
230900153,2023/01/10 11:37:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.046945,-76.150633,1,25
230900154,2023/01/10 11:40:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.0482461,-76.1495403,1,25
231500252,2023/01/10 11:52:00+00,400 PROSPECT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,11,43.057007,-76.150178,1,25
231300187,2023/01/10 13:23:00+00,100 FORDHAM RD,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,13,43.071434,-76.123253,1,25
397286D,2023/01/10 10:37:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Adjudication Approved,Tuesday,10,43.049686,-76.153724,1,0
231300190,2023/01/10 13:31:00+00,200 DORCHESTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.069453,-76.125109,1,60
230700083,2023/01/10 13:53:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.0482461,-76.1495403,1,25
230700084,2023/01/10 13:54:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.0482461,-76.1495403,1,25
230700085,2023/01/10 13:55:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,13,43.0482461,-76.1495403,1,25
230700086,2023/01/10 13:58:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.049428,-76.15086,1,25
231300202,2023/01/10 14:04:00+00,100 WOODBINE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,14,43.0684852,-76.1102028,1,60
230700087,2023/01/10 14:02:00+00,100 WASHINGTON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,14,43.0493828,-76.1518326,1,25
230700088,2023/01/10 14:02:00+00,100 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,14,43.0493828,-76.1518326,1,25
231300203,2023/01/10 14:06:00+00,100 WOODBINE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.0684852,-76.1102028,1,60
230700089,2023/01/10 14:06:00+00,100 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,14,43.050764,-76.150873,1,25
230700093,2023/01/10 14:23:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,25
230700094,2023/01/10 14:23:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,60
230700095,2023/01/10 14:23:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,60
230700096,2023/01/10 14:25:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,60
230700097,2023/01/10 14:25:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,60
230700101,2023/01/10 14:41:00+00,400 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,14,43.046942,-76.149107,1,25
230700100,2023/01/10 14:39:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,14,43.046942,-76.149107,1,25
230700102,2023/01/10 14:44:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,14,43.046942,-76.149107,1,25
230700098,2023/01/10 14:27:00+00,300 WASHINGTON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,14,43.0492047,-76.1481375,1,25
231300204,2023/01/10 14:46:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,14,43.0541216,-76.1421976,1,60
230700099,2023/01/10 14:32:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,14,43.047958,-76.147246,1,25
230700103,2023/01/10 14:46:00+00,100 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Void Approved,Tuesday,14,43.04510965,-76.15038587478017,1,0
231300205,2023/01/10 14:47:00+00,100 WAYNE ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,14,43.0541216,-76.1421976,1,25
231300206,2023/01/10 14:47:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.0541216,-76.1421976,1,60
230700104,2023/01/10 14:48:00+00,100 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,14,43.04510965,-76.15038587478017,1,25
230700105,2023/01/10 14:50:00+00,100 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,14,43.04510965,-76.15038587478017,1,25
230700107,2023/01/10 14:54:00+00,400 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,14,43.046903,-76.150912,1,25
230700106,2023/01/10 14:53:00+00,400 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,14,43.046903,-76.150912,1,10
231300211,2023/01/10 14:56:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.055433,-76.137463,1,60
231300209,2023/01/10 14:56:00+00,300 GREEN ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,14,43.055433,-76.137463,1,25
231300210,2023/01/10 14:56:00+00,300 GREEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,14,43.055433,-76.137463,1,25
231300212,2023/01/10 14:57:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,14,43.055433,-76.137463,1,60
231300213,2023/01/10 14:59:00+00,300 GREEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,14,43.055433,-76.137463,1,25
231300214,2023/01/10 15:01:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,15,43.055433,-76.137463,1,60
392661D,2023/01/10 16:19:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,16,43.113505702811246,-76.11989651004016,1,25
23500236,2023/01/11 09:07:00+00,1200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.045221,-76.128835,1,25
23500235,2023/01/11 09:07:00+00,1200 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.045221,-76.128835,1,25
23500237,2023/01/11 09:10:00+00,1200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,9,43.045221,-76.128835,1,25
231500253,2023/01/11 09:23:00+00,100 BURNET AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.052202,-76.147976,1,60
231500254,2023/01/11 09:26:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.0531245,-76.1436109,1,60
231500255,2023/01/11 09:27:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,9,43.0531245,-76.1436109,1,60
23500238,2023/01/11 09:23:00+00,700 SUMNER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.037936650000006,-76.12608987597199,1,25
231500258,2023/01/11 09:36:00+00,300 GREEN ST,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Adjudication Pending ,Wednesday,9,43.055433,-76.137463,1,60
23500243,2023/01/11 09:42:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.041795,-76.120445,1,60
23500244,2023/01/11 09:43:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,9,43.041795,-76.120445,1,60
23500245,2023/01/11 09:43:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.041795,-76.120445,1,60
23500246,2023/01/11 09:44:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,9,43.041795,-76.120445,1,60
23500247,2023/01/11 09:44:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Fourth Notice,Wednesday,9,43.041795,-76.120445,1,60
23500249,2023/01/11 09:46:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied ,Wednesday,9,43.041795,-76.120445,1,60
23500248,2023/01/11 09:44:00+00,100 DELL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.041795,-76.120445,1,25
23500250,2023/01/11 09:46:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,9,43.041795,-76.120445,1,60
230700108,2023/01/11 09:47:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,9,43.044079,-76.136703,1,25
230700109,2023/01/11 09:48:00+00,600 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,9,43.044079,-76.136703,1,25
230900158,2023/01/11 09:46:00+00,400 GENESEE ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,9,43.047958,-76.147246,1,25
230700110,2023/01/11 09:49:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
230700111,2023/01/11 09:50:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
230700112,2023/01/11 09:52:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
230900159,2023/01/11 09:48:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Wednesday,9,43.047958,-76.147246,1,0
230700113,2023/01/11 09:53:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
230700114,2023/01/11 09:54:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
23500252,2023/01/11 09:54:00+00,200 LEXINGTON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,43.047029,-76.121232,1,25
230700115,2023/01/11 09:55:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
230700116,2023/01/11 09:56:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
230900163,2023/01/11 09:55:00+00,300 ONONDAGA ST E,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Wednesday,9,43.047056,-76.148524,1,100
230700117,2023/01/11 09:56:00+00,700 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
230700118,2023/01/11 09:57:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
230700119,2023/01/11 09:58:00+00,700 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Denied ,Wednesday,9,43.0424911,-76.1368164,1,25
230900164,2023/01/11 09:55:00+00,300 ONONDAGA ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,43.047056,-76.148524,1,25
23500253,2023/01/11 09:56:00+00,200 LEXINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,9,43.047029,-76.121232,1,60
23500254,2023/01/11 09:56:00+00,200 LEXINGTON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,43.047029,-76.121232,1,25
230700120,2023/01/11 09:59:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,9,43.0424911,-76.1368164,1,25
231500264,2023/01/11 09:58:00+00,200 ASH ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,9,43.059282,-76.151955,1,25
230700121,2023/01/11 09:59:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
230900165,2023/01/11 09:58:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.047056,-76.148524,1,25
230700122,2023/01/11 10:02:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.041511,-76.13648,1,25
230900168,2023/01/11 10:04:00+00,300 MONTGOMERY ST,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Wednesday,10,43.0482461,-76.1495403,1,60
230900166,2023/01/11 10:02:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Wednesday,10,43.0482461,-76.1495403,1,100
230900167,2023/01/11 10:04:00+00,300 MONTGOMERY ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0482461,-76.1495403,1,25
230700124,2023/01/11 10:09:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.041511,-76.13648,1,25
230900169,2023/01/11 10:08:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.046945,-76.150633,1,10
230700123,2023/01/11 10:07:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.041511,-76.13648,1,25
230900170,2023/01/11 10:10:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.046945,-76.150633,1,25
230900171,2023/01/11 10:12:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Wednesday,10,43.04853295,-76.15107612442631,1,60
230700125,2023/01/11 10:12:00+00,700 CROUSE AVE S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0424911,-76.1368164,1,25
230900172,2023/01/11 10:14:00+00,300 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.04853295,-76.15107612442631,1,25
230900174,2023/01/11 10:15:00+00,300 WARREN ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Wednesday,10,43.04853295,-76.15107612442631,1,25
230900173,2023/01/11 10:15:00+00,300 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.04853295,-76.15107612442631,1,25
230900175,2023/01/11 10:17:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Fourth Notice,Wednesday,10,43.04853295,-76.15107612442631,1,60
231500275,2023/01/11 10:17:00+00,400 PROSPECT AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
231500276,2023/01/11 10:19:00+00,400 PROSPECT AVE,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Wednesday,10,43.057007,-76.150178,1,60
230900176,2023/01/11 10:19:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.049428,-76.15086,1,25
231500277,2023/01/11 10:21:00+00,400 PROSPECT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
230900177,2023/01/11 10:24:00+00,200 BANK ALLEY,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
230700126,2023/01/11 10:23:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
230900178,2023/01/11 10:24:00+00,200 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
230700127,2023/01/11 10:26:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
230700129,2023/01/11 10:31:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
230700128,2023/01/11 10:29:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
230700130,2023/01/11 10:32:00+00,600 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,10,43.044079,-76.136703,1,25
23500271,2023/01/11 10:52:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
231300238,2023/01/11 10:53:00+00,300 WHITTIER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.0452498,-76.1824396,1,60
231500285,2023/01/11 10:55:00+00,200 PROSPECT AVE,PRKD 12 IN FROM CURB/ALL CO15-301,Fourth Notice,Wednesday,10,43.054776,-76.148399,1,25
231500287,2023/01/11 10:57:00+00,200 PROSPECT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.054776,-76.148399,1,25
231500286,2023/01/11 10:57:00+00,200 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.054776,-76.148399,1,25
23500275,2023/01/11 10:57:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
23500274,2023/01/11 10:57:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.041795,-76.120445,1,60
231300241,2023/01/11 11:00:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.048615,-76.184425,1,60
231300243,2023/01/11 11:04:00+00,400 ULSTER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Wednesday,11,43.048615,-76.184425,1,10
231300242,2023/01/11 11:02:00+00,400 ULSTER ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Approved,Wednesday,11,43.048615,-76.184425,1,0
231300249,2023/01/11 11:19:00+00,600 WILLIS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,11,43.051303,-76.191303,1,60
230900179,2023/01/11 11:31:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Adjudication Pending ,Wednesday,11,43.049428,-76.15086,1,25
230900180,2023/01/11 11:35:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Wednesday,11,43.0482461,-76.1495403,1,100
231300250,2023/01/11 11:35:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,11,43.04245675,-76.1331655,1,60
231300251,2023/01/11 11:37:00+00,200 WALNUT PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,11,43.04245675,-76.1331655,1,25
